page,text,ch,ch_num
319,"Long after their voices had faded away, Arya could still see the light of the torch, a",Arya,32
319,"smoking star that bid her follow. Twice it seemed to disappear, but she kept on straight,",Arya,32
319,"and both times she found herself at the top of steep, narrow stairs, the torch glimmering",Arya,32
319,"far below her. She hurried after it, down and down. Once she stumbled over a rock and",Arya,32
319,"fell against the wall, and her hand found raw earth supported by timbers, whereas before",Arya,32
319,the tunnel had been dressed stone.,Arya,32
319,"She must have crept after them for miles. Finally they were gone, but there was no place",Arya,32
319,"to go but forward. She found the wall again and followed, blind and lost, pretending that",Arya,32
319,Nymeria was padding along beside her in the darkness. At the end she was knee-deep in,Arya,32
319,"foul-smelling water, wishing she could dance upon it as Syrio might have, and",Arya,32
319,wondering if she’d ever see light again. It was full dark when finally Arya emerged into,Arya,32
319,the night air.,Arya,32
319,She found herself standing at the mouth of a sewer where it emptied into the river. She,Arya,32
319,"stank so badly that she stripped right there, dropping her soiled clothing on the",Arya,32
319,"riverbank as she dove into the deep black waters. She swam until she felt clean, and",Arya,32
319,crawled out shivering. Some riders went past along the river road as Arya was washing,Arya,32
319,"her clothes, but if they saw the scrawny naked girl scrubbing her rags in the moonlight,",Arya,32
319,they took no notice.,Arya,32
319,"She was miles from the castle, but from anywhere in King’s Landing you needed only to",Arya,32
319,"look up to see the Red Keep high on Aegon’s Hill, so there was no danger of losing her",Arya,32
319,way. Her clothes were almost dry by the time she reached the gatehouse. The portcullis,Arya,32
319,"was down and the gates barred, so she turned aside to a postern door. The gold cloaks",Arya,32
319,"who had the watch sneered when she told them to let her in. “Off with you,” one said.",Arya,32
319,,Arya,32
320,"“The kitchen scraps are gone, and we’ll have no begging after dark.”",Arya,32
320,"“I’m not a beggar,” she said. “I live here.”",Arya,32
320,"“I said, off with you. Do you need a clout on the ear to help your hearing?”",Arya,32
320,“I want to see my father.”,Arya,32
320,"The guards exchanged a glance. “I want to fuck the queen myself, for all the good it does",Arya,32
320,"me,” the younger one said.",Arya,32
320,"The older scowled. “Who’s this father of yours, boy, the city ratcatcher?”",Arya,32
320,"“The Hand of the King,” Arya told him.",Arya,32
320,"Both men laughed, but then the older one swung his fist at her, casually, as a man would",Arya,32
320,swat a dog. Arya saw the blow coming even before it began. She danced back out of the,Arya,32
320,"way, untouched. “I’m not a boy,” she spat at them. “I’m Arya Stark of Winterfell, and if",Arya,32
320,you lay a hand on me my lord father will have both your heads on spikes. If you don’t,Arya,32
320,"believe me, fetch Jory Cassel or Vayon Poole from the Tower of the Hand.” She put her",Arya,32
320,"hands on her hips. “Now are you going to open the gate, or do you need a clout on the",Arya,32
320,ear to help your hearing?”,Arya,32
320,"Her father was alone in the solar when Harwin and Fat Tom marched her in, an oil lamp",Arya,32
320,"glowing softly at his elbow. He was bent over the biggest book Arya had ever seen, a",Arya,32
320,"great thick tome with cracked yellow pages of crabbed script, bound between faded",Arya,32
320,"leather covers, but he closed it to listen to Harwin’s report. His face was stern as he sent",Arya,32
320,the men away with thanks.,Arya,32
320,“You realize I had half my guard out searching for you?” Eddard Stark said when they,Arya,32
320,were alone. “Septa Mordane is beside herself with fear. She’s in the sept praying for your,Arya,32
320,"safe return. Arya, you know you are never to go beyond the castle gates without my",Arya,32
320,leave.”,Arya,32
320,"“I didn’t go out the gates,” she blurted. “Well, I didn’t mean to. I was down in the",Arya,32
320,"dungeons, only they turned into this tunnel. It was all dark, and I didn’t have a torch or a",Arya,32
320,"candle to see by, so I had to follow. I couldn’t go back the way I came on account of the",Arya,32
320,"monsters. Father, they were talking about killing you! Not the monsters, the two men.",Arya,32
320,"They didn’t see me, I was being still as stone and quiet as a shadow, but I heard them.",Arya,32
320,"They said you had a book and a bastard and if one Hand could die, why not a second? Is",Arya,32
320,"that the book? Jon’s the bastard, I bet.”",Arya,32
320,,Arya,32
321,"“Jon? Arya, what are you talking about? Who said this?”",Arya,32
321,"“They did,” she told him. “There was a fat one with rings and a forked yellow beard, and",Arya,32
321,"another in mail and a steel cap, and the fat one said they had to delay but the other one",Arya,32
321,told him he couldn’t keep juggling and the wolf and the lion were going to eat each other,Arya,32
321,and it was a mummer’s farce.” She tried to remember the rest. She hadn’t quite,Arya,32
321,"understood everything she’d heard, and now it was all mixed up in her head. “The fat",Arya,32
321,"one said the princess was with child. The one in the steel cap, he had the torch, he said",Arya,32
321,that they had to hurry. I think he was a wizard.”,Arya,32
321,"“A wizard,” said Ned, unsmiling. “Did he have a long white beard and tall pointed hat",Arya,32
321,speckled with stars?”,Arya,32
321,"“No! It wasn’t like Old Nan’s stories. He didn’t look like a wizard, but the fat one said he",Arya,32
321,was.”,Arya,32
321,"“I warn you, Arya, if you’re spinning this thread of air—”",Arya,32
321,"“No, I told you, it was in the dungeons, by the place with the secret wall. I was chasing",Arya,32
321,"cats, and well . . . ” She screwed up her face. If she admitted knocking over Prince",Arya,32
321,"Tommen, he would be really angry with her. “ . . . well, I went in this window. That’s",Arya,32
321,where I found the monsters.”,Arya,32
321,"“Monsters and wizards,” her father said. “It would seem you’ve had quite an adventure.",Arya,32
321,"These men you heard, you say they spoke of juggling and mummery?”",Arya,32
321,"“Yes,” Arya admitted, “only—”",Arya,32
321,"“Arya, they were mummers,” her father told her. “There must be a dozen troupes in",Arya,32
321,"King’s Landing right now, come to make some coin off the tourney crowds. I’m not",Arya,32
321,"certain what these two were doing in the castle, but perhaps the king has asked for a",Arya,32
321,show.”,Arya,32
321,“No.” She shook her head stubbornly. “They weren’t—”,Arya,32
321,“You shouldn’t be following people about and spying on them in any case. Nor do I,Arya,32
321,cherish the notion of my daughter climbing in strange windows after stray cats. Look at,Arya,32
321,"you, sweetling. Your arms are covered with scratches. This has gone on long enough. Tell",Arya,32
321,Syrio Forel that I want a word with hirn—”,Arya,32
321,"He was interrupted by a short, sudden knock. “Lord Eddard, pardons,” Desmond called",Arya,32
321,"out, opening the door a crack, “but there’s a black brother here begging audience. He",Arya,32
321,,Arya,32
322,says the matter is urgent. I thought you would want to know.”,Arya,32
322,"“My door is always open to the Night’s Watch,” Father said.",Arya,32
322,"Desmond ushered the man inside. He was stooped and ugly, with an unkempt beard and",Arya,32
322,"unwashed clothes, yet Father greeted him pleasantly and asked his name.",Arya,32
322,"“Yoren, as it please m’lord. My pardons for the hour.” He bowed to Arya. “And this must",Arya,32
322,be your son. He has your look.”,Arya,32
322,"“I’m a girl,” Arya said, exasperated. If the old man was down from the Wall, he must",Arya,32
322,have come by way of Winterfell. “Do you know my brothers?” she asked excitedly. “Robb,Arya,32
322,"and Bran are at Winterfell, and Jon’s on the Wall. Jon Snow, he’s in the Night’s Watch",Arya,32
322,"too, you must know him, he has a direwolf, a white one with red eyes. Is Jon a ranger",Arya,32
322,"yet? I’m Arya Stark.” The old man in his smelly black clothes was looking at her oddly,",Arya,32
322,"but Arya could not seem to stop talking. “When you ride back to the Wall, would you",Arya,32
322,bring Jon a letter if I wrote one?” She wished Jon were here right now. He’d believe her,Arya,32
322,about the dungeons and the fat man with the forked beard and the wizard in the steel,Arya,32
322,cap.,Arya,32
322,"“My daughter often forgets her courtesies,” Eddard Stark said with a faint smile that",Arya,32
322,"softened his words. “I beg your forgiveness, Yoren. Did my brother Benjen send you?”",Arya,32
322,"“No one sent me, m’lord, saving old Mormont. I’m here to find men for the Wall, and",Arya,32
322,"when Robert next holds court, I’ll bend the knee and cry our need, see if the king and his",Arya,32
322,Hand have some scum in the dungeons they’d be well rid of. You might say as Benjen,Arya,32
322,"Stark is why we’re talking, though. His blood ran black. Made him my brother as much",Arya,32
322,"as yours. It’s for his sake I’m come. Rode hard, I did, near killed my horse the way I",Arya,32
322,"drove her, but I left the others well behind.”",Arya,32
322,“The others?”,Arya,32
322,"Yoren spat. “Sellswords and freeriders and like trash. That inn was full o’ them, and I",Arya,32
322,"saw them take the scent. The scent of blood or the scent of gold, they smell the same in",Arya,32
322,"the end. Not all o’ them made for King’s Landing, either. Some went galloping for",Arya,32
322,"Casterly Rock, and the Rock lies closer. Lord Tywin will have gotten the word by now,",Arya,32
322,you can count on it.”,Arya,32
322,Father frowned. “What word is this?”,Arya,32
322,"Yoren eyed Arya. “One best spoken in private, m’lord, begging your pardons.”",Arya,32
322,,Arya,32
323,"“As you say. Desmond, see my daughter to her chambers.” He kissed her on the brow.",Arya,32
323,“We’ll finish our talk on the morrow.”,Arya,32
323,"Arya stood rooted to the spot. “Nothing bad’s happened to Jon, has it?” she asked Yoren.",Arya,32
323,“Or Uncle Benjen?”,Arya,32
323,"“Well, as to Stark, I can’t say. The Snow boy was well enough when I left the Wall. It’s",Arya,32
323,not them as concerns me.”,Arya,32
323,"Desmond took her hand. “Come along, milady. You heard your lord father.”",Arya,32
